wkt_geom,field_1,fieldStation,type,easting,northing,notes,strike,dip,assocTrend,assocPlunge,rake,trend,plunge,featureType,foliationType,otherStructure,otherStructureType,hingeTrend,hingePlunge,axialPlaneStrike,axialPlaneDip,sampleme,sampleOrientationNote,imageID,imageID2,imageID3,imageID4,imageID5,imageID6,imageID7,imageID8,imageID9,imageID10
Point (119.93984500000000537 -21.35578599999999838),1311,AME 18 fieldstation-461,Point,119.939845,-21.355786,,249,79,314,78,85,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94147999999999854 -21.35678899999999913),1802,AME18FieldStation-399,Point,119.94148,-21.356789,Hinge,329,89,340,85,85,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93906200000000695 -21.35612799999999822),771,Ame18fieldstation-489,Point,119.939062,-21.356128,Schist_chlorite,10,76,84,75,86,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93941800000000342 -21.35624800000000079),1290,AME 18 fieldstation-442,Point,119.939418,-21.356248,,1,86,46,84,86,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93947000000000003 -21.35626399999999947),1847,AME18FieldStation-436,Point,119.93947,-21.356264,,86,72,163,72,86,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93960199999999361 -21.35660299999999978),1297,AME 18 fieldstation-448,Point,119.939602,-21.356603,,310,89,328,87,87,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94137800000000027 -21.35667700000000124),1801,AME18FieldStation-398,Point,119.941378,-21.356677,Long_leg,290,74,369,74,87,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94138399999999933 -21.35659599999999969),669,Ame18fieldstation-402,Point,119.941384,-21.356596,Short_limb_of_dextral_fold.,201,72,285,72,88,0,0,bedding,,,,0,0,0,0,,,15300668696212.jpg,,,,,,,,,
Point (119.94001099999999838 -21.35618799999999951),733,Ame18fieldstation-461,Point,119.940011,-21.356188,,10,80,89,80,88,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94047100000000228 -21.35697599999999952),1443,AME 18 fieldstation-579,Point,119.940471,-21.356976,,287,81,0,81,88,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93988199999999722 -21.35618300000000147),1844,AME18FieldStation-432,Point,119.939882,-21.356183,,232,86,295,86,88,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93994299999999953 -21.35635299999999859),1864,AME18FieldStation-452,Point,119.939943,-21.356353,,80,90,80,89,89,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93941499999999678 -21.35627300000000162),711,Ame18fieldstation-446,Point,119.939415,-21.356273,,125,87,0,0,90,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9390109999999936 -21.35600700000000174),929,Ame18fieldstation-612,Point,119.939011,-21.356007,Hinge_of_an_open_fold.,157,72,250,72,91,0,0,bedding,,,,0,0,0,0,,,15308486648496.jpg,,,,,,,,,
Point (119.93898199999999576 -21.35640899999999931),1454,AME 18 fieldstation-586,Point,119.938982,-21.356409,,293,83,31,83,91,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9398406432899975 -21.35619152761899997),704,Ame18fieldstation-438,Point,119.93984064329,-21.356191527619,,234,90,54,88,92,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93974500000000205 -21.35638199999999998),724,Ame18fieldstation-456,Point,119.939745,-21.356382,Small_scale_sinistral_fold_on_a_large_fold.,250,73,347,73,92,0,0,bedding,,,,0,0,0,0,,,15301670590361.jpg,15301669958835.jpg,,,,,,,,
Point (119.93979199999999707 -21.35632899999999879),727,Ame18fieldstation-457,Point,119.939792,-21.356329,,48,86,0,0,92,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94189799999999479 -21.35610600000000048),1236,AME 18 fieldstation-395,Point,119.941898,-21.356106,Casey;_folded_chert_bed;_lineated,199,86,316,86,92,0,0,bedding,,,,0,0,0,0,,,15300629581782.jpg,15300621408271.jpg,,,,,,,,
Point (119.93986900000000162 -21.35625299999999882),1288,AME 18 fieldstation-440,Point,119.939869,-21.356253,,256,88,31,87,92,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93918499999999483 -21.35641999999999996),1452,AME 18 fieldstation-585,Point,119.939185,-21.35642,,4,81,107,81,92,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94208899999999574 -21.35612799999999822),1784,AME18FieldStation-378,Point,119.942089,-21.356128,Fold_in_a_chert_bed;_lineation_changes_around_fold.,199,86,316,86,92,0,0,bedding,,,,0,0,0,0,,,15300629967320.jpg,15300620524379.jpg,,,,,,,,
Point (119.93989999999999441 -21.3561639999999997),1863,AME18FieldStation-451,Point,119.9399,-21.356164,,279,87,43,86,92,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93985100000000443 -21.35617699999999886),703,Ame18fieldstation-437,Point,119.939851,-21.356177,,225,88,11,86,93,0,0,bedding,,,,0,0,0,0,,,15301549176751.jpg,,,,,,,,,
Point (119.93997699999999895 -21.3570139999999995),776,Ame18fieldstation-492,Point,119.939977,-21.357014,,290,82,41,81,93,0,0,bedding,,,,0,0,0,0,Ame18-224,290 82,15302542585884.jpg,,,,,,,,,
Point (119.9433350000000047 -21.35637600000000091),906,Ame18fieldstation-596,Point,119.943335,-21.356376,May_be_the_limb_of_a_very_tight_fold;_the_north_side_of_the_outcrop_is_sheared;_and,306,84,63,83,93,0,0,bedding,,,,0,0,0,0,Ame18-243,306 84,,,,,,,,,,
Point (119.93985000000000696 -21.35624800000000079),1301,AME 18 fieldstation-452,Point,119.93985,-21.356248,,243,77,346,77,93,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94002399999999398 -21.35705099999999845),1337,AME 18 fieldstation-483,Point,119.940024,-21.357051,,290,82,41,81,93,0,0,bedding,,,,0,0,0,0,AME 18-224,"290
82",15302540685200.jpg,,,,,,,,,
Point (119.93984299999999621 -21.35626800000000003),1861,AME18FieldStation-449,Point,119.939843,-21.356268,,242,85,3,84,93,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93999999999999773 -21.35692799999999991),1898,AME18FieldStation-479,Point,119.94,-21.356928,,290,82,41,81,93,0,0,bedding,,,,0,0,0,0,AME18-224,,,,,,,,,,,
Point (119.94334100000000376 -21.3563590000000012),2014,AME18FieldStation-574,Point,119.943341,-21.356359,Chert_schist;_may_be_limb_of_very_tight_fold,306,84,63,83,93,0,0,foliation,,,,0,0,0,0,AME18-243,,,,,,,,,,,
Point (119.93974599999999953 -21.35645399999999938),1296,AME 18 fieldstation-447,Point,119.939746,-21.356454,,171,83,291,82,94,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93977465000000393 -21.3559174333330013),17,15258388329232,Point,119.93977465,-21.355917433333,Marble_bar_chert_probably;_banded_Chert_that_varies_in_orientation_along_strike.,130,84,0,0,95,0,0,bedding,,,,0,0,0,0,Ame18004,130 83 s,,,,,,,,,,
Point (119.93920699999999613 -21.35658199999999951),1335,AME 18 fieldstation-482,Point,119.939207,-21.356582,Not_sure_what_unit;_in_tail_of_Dino,137,84,267,82,95,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93973900000000299 -21.35640899999999931),1859,AME18FieldStation-447,Point,119.939739,-21.356409,Mapping_of_large_folds,234,68,337,67,95,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93999100000000624 -21.35613599999999934),737,Ame18fieldstation-465,Point,119.939991,-21.356136,,200,84,335,82,96,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93985600000000602 -21.35609699999999833),1280,AME 18 fieldstation-432,Point,119.939856,-21.356097,,127,85,267,82,96,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94208899999999574 -21.35612799999999822),1781,AME18FieldStation-378,Point,119.942089,-21.356128,Fold_in_a_chert_bed;_lineation_changes_around_fold.,75,86,221,83,96,0,0,bedding,,,,0,0,0,0,,,15300629967320.jpg,15300620524379.jpg,,,,,,,,
Point (119.93980799999999931 -21.35605999999999938),1835,AME18FieldStation-423,Point,119.939808,-21.35606,,106,88,268,84,96,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93942199999999332 -21.35620899999999978),1848,AME18FieldStation-437,Point,119.939422,-21.356209,,4,74,115,73,96,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93957100000000082 -21.35585499999999826),698,Ame18fieldstation-432,Point,119.939571,-21.355855,,176,86,326,82,97,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93916400000000522 -21.35578399999999988),1271,AME 18 fieldstation-424,Point,119.939164,-21.355784,Long_leg_to_left_of_fault,107,86,257,82,97,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93980299999999772 -21.35626600000000153),1300,AME 18 fieldstation-451,Point,119.939803,-21.356266,,226,83,1,80,97,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93988199999999722 -21.35620700000000127),1302,AME 18 fieldstation-453,Point,119.939882,-21.356207,Fold_of_limb,203,83,338,80,97,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93989600000000451 -21.35628499999999974),1304,AME 18 fieldstation-455,Point,119.939896,-21.356285,,253,84,33,81,97,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93920099999999707 -21.35671899999999823),2026,AME18FieldStation-584,Point,119.939201,-21.356719,,101,85,246,81,97,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94140400000000568 -21.35653299999999888),667,Ame18fieldstation-400,Point,119.941404,-21.356533,,180,77,0,0,98,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93998899999999708 -21.3562189999999994),731,Ame18fieldstation-460,Point,119.939989,-21.356219,,272,88,78,82,98,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94140600000000063 -21.35658400000000157),1247,AME 18 fieldstation-402,Point,119.941406,-21.356584,Asymmetrical_dextral_fold_of_1-2m_chert_bed;_first_hinge,180,77,302,75,98,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93944700000000125 -21.35579500000000053),696,Ame18fieldstation-430,Point,119.939447,-21.355795,,114,88,282,81,99,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93960900000000436 -21.3559190000000001),1277,AME 18 fieldstation-429,Point,119.939609,-21.355919,Long_leg_of_chert_bed,139,84,286,79,99,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94208899999999574 -21.35612799999999822),1782,AME18FieldStation-378,Point,119.942089,-21.356128,Fold_in_a_chert_bed;_lineation_changes_around_fold.,96,89,270,81,99,0,0,bedding,,,,0,0,0,0,,,15300629967320.jpg,15300620524379.jpg,,,,,,,,
Point (119.93922100000000341 -21.35593899999999934),1272,AME 18 fieldstation-425,Point,119.939221,-21.355939,Long_leg_after_fault,119,86,277,79,100,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93950999999999851 -21.35585199999999872),1276,AME 18 fieldstation-428,Point,119.93951,-21.355852,Long_leg_after_faults,300,86,98,79,100,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9390899999999931 -21.35564199999999957),1823,AME18FieldStation-415,Point,119.93909,-21.355642,,119,90,299,80,100,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9389280000000042 -21.35565199999999919),682,Ame18fieldstation-416,Point,119.938928,-21.355652,,113,88,0,0,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93922799999999995 -21.35572000000000159),692,Ame18fieldstation-426,Point,119.939228,-21.35572,,114,87,279,79,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93978699999999549 -21.35631400000000113),728,Ame18fieldstation-458,Point,119.939787,-21.356314,,249,82,33,76,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94015699999999924 -21.35709500000000105),916,Ame18fieldstation-603,Point,119.940157,-21.357095,Chlorite_schist_south_of_and_next_to_1_m_thick_chert_bed.,114,81,255,76,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93888300000000413 -21.35575400000000101),1261,AME 18 fieldstation-414,Point,119.938883,-21.355754,Long_leg_of_stripey_unit,105,88,275,79,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93898699999999735 -21.35569200000000123),1820,AME18FieldStation-412,Point,119.938987,-21.355692,Moved_up_to_limb_on_the_up_side_of_fault,134,86,294,78,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93982499999999902 -21.35602199999999939),1834,AME18FieldStation-422,Point,119.939825,-21.356022,,154,88,324,79,101,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93906200000000695 -21.35566999999999993),1269,AME 18 fieldstation-422,Point,119.939062,-21.35567,Long_leg_after_fault,116,87,282,78,102,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93980200000000025 -21.3560149999999993),1279,AME 18 fieldstation-431,Point,119.939802,-21.356015,,164,70,286,67,102,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93965000000000032 -21.35588200000000114),1832,AME18FieldStation-420,Point,119.93965,-21.355882,,102,88,273,78,102,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93982400000000155 -21.35607699999999909),701,Ame18fieldstation-435,Point,119.939824,-21.356077,,144,84,300,76,103,0,0,bedding,,,,0,0,0,0,Ame18-218,144 84,15301535283711.jpg,,,,,,,,,
Point (119.93882999999999583 -21.35574000000000083),1262,AME 18 fieldstation-415,Point,119.93883,-21.35574,Long_leg_still_of_stripey_unit,110,86,273,76,103,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93911900000000514 -21.35580099999999959),1270,AME 18 fieldstation-423,Point,119.939119,-21.355801,Long_leg_after_fault,119,84,275,76,103,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93895600000000456 -21.35565799999999825),1814,AME18FieldStation-407,Point,119.938956,-21.355658,,105,86,268,76,103,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93891600000000608 -21.35565599999999975),681,Ame18fieldstation-415,Point,119.938916,-21.355656,,118,87,286,76,104,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93888300000000413 -21.35563900000000004),1813,AME18FieldStation-406,Point,119.938883,-21.355639,,105,89,281,76,104,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93907400000000507 -21.35567199999999843),1824,AME18FieldStation-416,Point,119.939074,-21.355672,,121,84,278,75,104,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93893300000000579 -21.35565899999999928),685,Ame18fieldstation-419,Point,119.938933,-21.355659,,110,85,272,74,105,0,0,bedding,,,,0,0,0,0,Ame18-216,,15301471686845.jpg,,,,,,,,,
Point (119.93980500000000688 -21.35595899999999858),700,Ame18fieldstation-434,Point,119.939805,-21.355959,,142,85,304,74,105,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.9389060000000029 -21.3556910000000002),1815,AME18FieldStation-408,Point,119.938906,-21.355691,,110,85,272,74,105,0,0,bedding,,,,0,0,0,0,AME18-216 C,Strike and dip,15301471401036.jpg,,,,,,,,,
Point (119.93908500000000572 -21.35569900000000132),1821,AME18FieldStation-413,Point,119.939085,-21.355699,,145,82,298,73,105,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93984100000000126 -21.35656600000000083),1858,AME18FieldStation-446,Point,119.939841,-21.356566,,109,84,268,74,105,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93949100000000385 -21.35581200000000024),697,Ame18fieldstation-431,Point,119.939491,-21.355812,,125,86,291,74,106,0,0,bedding,,,,0,0,0,0,,,15301513672088.jpg,,,,,,,,,
Point (119.94037199999999643 -21.35718999999999923),2019,AME18FieldStation-578,Point,119.940372,-21.35719,Finely_lamited,85,84,247,71,108,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.93891100000000449 -21.35565799999999825),680,Ame18fieldstation-413,Point,119.938911,-21.355658,,119,87,290,71,109,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94002429962999656 -21.35614923291599965),735,Ame18fieldstation-463,Point,119.94002429963,-21.356149232916,,129,88,303,71,109,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94154000000000337 -21.35676700000000139),1252,AME 18 fieldstation-406,Point,119.94154,-21.356767,Limb,213,80,6,69,109,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93893599999999822 -21.35565799999999825),683,Ame18fieldstation-417,Point,119.938936,-21.355658,,118,86,287,70,110,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93885299999999461 -21.35575800000000157),1263,AME 18 fieldstation-416,Point,119.938853,-21.355758,Long_leg,117,87,289,70,110,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93940200000000118 -21.35647300000000115),920,Ame18fieldstation-607,Point,119.939402,-21.356473,,158,84,324,66,113,0,0,foliation,schistosity,,,0,0,0,0,,,,,,,,,,,,
Point (119.94020399999999427 -21.35716199999999887),914,Ame18fieldstation-602,Point,119.940204,-21.357162,Interbedded_cherts_and_schists;_at_2_cm_scale.,112,85,283,62,118,0,0,bedding,,fold,z_fold,319,75,245,76,,,15308445790790.jpg,15308442367261.jpg,,,,,,,,
Point (119.93982499999999902 -21.35635399999999962),1298,AME 18 fieldstation-449,Point,119.939825,-21.356354,Hinge,131,86,304,62,118,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
Point (119.94055099999999925 -21.35698599999999914),1444,AME 18 fieldstation-580,Point,119.940551,-21.356986,,293,84,105,55,125,0,0,bedding,,,,0,0,0,0,,,15308456103427.jpg,,,,,,,,,
Point (119.94189799999999479 -21.35610600000000048),1235,AME 18 fieldstation-395,Point,119.941898,-21.356106,Casey;_folded_chert_bed;_lineated,221,87,38,40,140,0,0,bedding,,,,0,0,0,0,,,15300629581782.jpg,15300621408271.jpg,,,,,,,,
Point (119.94208899999999574 -21.35612799999999822),1783,AME18FieldStation-378,Point,119.942089,-21.356128,Fold_in_a_chert_bed;_lineation_changes_around_fold.,221,87,38,40,140,0,0,bedding,,,,0,0,0,0,,,15300629967320.jpg,15300620524379.jpg,,,,,,,,
Point (119.93998899999999708 -21.3562189999999994),732,Ame18fieldstation-460,Point,119.939989,-21.356219,,0,0,91,16,164,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93940899999999772 -21.35629799999999889),1292,AME 18 fieldstation-443,Point,119.939409,-21.356298,,0,0,167,12,168,0,0,,,,,0,0,0,0,,,,,,,,,,,,
Point (119.93942199999999332 -21.35620899999999978),1849,AME18FieldStation-437,Point,119.939422,-21.356209,,336,83,155,12,168,0,0,bedding,,,,0,0,0,0,,,,,,,,,,,,
