EigenVal1	EigenVal2	EigenVal3	EigenVec1X	EigenVec1Y	EigenVec1Z	EigenVec2X	EigenVec2Y	EigenVec2Z	EigenVec3X	EigenVec3Y	EigenVec3Z
0.123887	0.0316467	0.0220184	-0.675086	0.736836	-0.036498	0.545883	0.465632	-0.696562	0.496257	0.490162	0.716568
0.0240559	0.00688353	0.000870896	0.707647	0.0366369	-0.705616	0.24898	0.921668	0.297552	0.661245	-0.386246	0.643093
0.00956459	0.00719318	0.00427851	0.991076	-0.0313327	0.129563	-0.125548	-0.546002	0.828323	-0.044788	0.837198	0.545064
0.0142571	0.00542817	0.00439456	0.194804	-0.592099	0.781965	0.980645	0.13356	-0.143168	-0.0196694	0.79472	0.606657
0.024481	0.00846486	0.00265491	0.613869	0.719631	-0.324494	0.687376	-0.285147	0.667986	0.388175	-0.633106	-0.6697
0.0321044	0.0172751	0.006809	0.940462	0.282385	0.189185	-0.280901	0.959092	-0.0351813	-0.19138	-0.0200557	0.981311
0.0897034	0.048333	0.0295816	0.778574	0.417757	0.468297	-0.203557	0.873995	-0.441244	-0.593622	0.248216	0.765507
0.00944183	0.00807724	0.00435686	0.457787	-0.298397	0.83749	0.488768	0.871339	0.0432881	0.742655	-0.389521	-0.544735
0.0149475	0.00614994	0.00485317	0.741504	-0.652333	0.156947	0.620326	0.755675	0.210121	-0.25567	-0.0584473	0.964996
0.00859899	0.00519297	0.00204921	0.746589	0.661651	-0.0694417	-0.570338	0.582803	-0.578841	-0.34252	0.471761	0.812479
0.0339384	0.00788974	0.000716029	0.77794	-0.196523	-0.596815	0.595845	0.532221	0.601423	-0.199444	0.82348	-0.531134
0.0200199	0.0141898	0.0040023	0.968749	-0.0190289	0.247312	-0.227046	0.333447	0.915021	0.0998771	0.942577	-0.318706
0.00930182	0.00533495	0.00307752	0.490846	-0.346566	0.799351	0.852107	-0.000294311	-0.523368	0.181617	0.938025	0.295167
0.0114	0.00661511	0.00312168	0.127354	0.81191	0.569722	0.224082	-0.5831	0.780885	0.966213	0.0282155	-0.256195
0.0582272	0.0173209	0.00483475	-0.641799	-0.214404	0.736291	0.73553	0.0995835	0.670134	-0.217002	0.971655	0.0937877
0.0144322	0.0073815	0.00319492	0.387315	-0.110933	0.915249	0.767847	-0.510659	-0.386832	0.510293	0.852597	-0.112606
0.0437675	0.0132824	0.00817299	-0.255722	0.0216251	0.966508	0.951015	0.185272	0.247477	-0.173715	0.982449	-0.067944
0.0133866	0.00574787	0.00352968	0.870259	0.492372	0.0147789	0.296319	-0.547235	0.78277	-0.393501	0.676834	0.622136
0.0115571	0.00487522	0.00343127	0.786173	-0.0164527	-0.617787	-0.345504	0.817131	-0.461437	0.512405	0.576217	0.636722
0.00710578	0.00333606	0.00243748	-0.355169	0.678536	-0.642996	-0.462217	0.470403	0.751716	0.812533	0.56419	0.146558
0.0281281	0.00410681	0.00160536	-0.247094	0.92796	-0.27899	0.968638	0.228766	-0.0969889	0.0261783	0.294206	0.955384
0.00710052	0.00456799	0.00373432	-0.503323	0.179386	0.845273	0.42725	0.901936	0.0629967	0.751082	-0.39285	0.530608
0.0102723	0.00668353	0.00317189	0.66189	0.558839	0.4996	-0.627484	0.777674	-0.0385679	-0.410079	-0.287963	0.865397
0.0164358	0.00622657	0.00324348	0.851117	0.299061	-0.431465	0.524885	-0.469457	0.710004	-0.00977986	0.830766	0.556536
0.0127105	0.00395653	0.00252713	-0.468676	-0.494445	0.73203	0.624265	-0.771698	-0.121559	0.625009	0.400009	0.67034
0.0142478	0.009179	0.00452605	-0.227176	0.864141	-0.449055	-0.177589	0.41662	0.891566	0.957525	0.282289	0.0588157
0.043975	0.0232853	0.0129028	0.583258	0.530815	0.614854	-0.774879	0.136534	0.617188	-0.243664	0.836418	-0.490952
0.030935	0.00778689	0.00400772	0.0538299	0.871726	-0.487027	0.911717	0.156025	0.380037	0.407277	-0.464489	-0.786369
0.0221227	0.00704752	0.00477081	-0.42846	0.459803	0.777819	-0.530264	0.569054	-0.628488	0.731602	0.681732	0
0.0190484	0.00961783	0.00598971	-0.0610287	0.915693	-0.397218	0.240597	0.399721	0.884498	0.968705	-0.0415897	-0.244707
0.0195473	0.0109039	0.00388965	-0.519178	-0.261285	0.813747	0.774176	-0.547147	0.318248	0.362086	0.79521	0.486347
0.00507941	0.00320861	0.00290939	-0.430873	0.825424	-0.364725	0.886489	0.462749	0	-0.168776	0.323325	0.931115
0.0128699	0.0098912	0.00842846	-0.164834	0.779112	-0.604826	0.58149	0.572074	0.578447	0.79668	-0.256353	-0.547342
0.0200554	0.0112267	0.00623983	0.605754	0.734529	-0.305825	0.775467	-0.459003	0.433551	-0.178081	0.499783	0.847646
0.00810776	0.00455185	0.00298893	0.00477951	0.883407	-0.468581	0.654237	0.351622	0.669579	0.756275	-0.309763	-0.576277
0.00784745	0.0038525	0.00287588	-0.175164	0.702891	-0.689393	-0.858705	0.233453	0.456207	0.481605	0.671896	0.562683
0.00716234	0.00482538	0.00371808	-0.4751	-0.379178	0.794043	0.620617	0.495316	0.607862	-0.62379	0.781592	0
0.00820975	0.00434132	0.002172	-0.269106	0.0153215	0.962989	0.33599	0.93855	0.0789594	0.902603	-0.344803	0.257718
0.0368541	0.0173808	0.00534771	0.942004	-0.0485548	-0.332069	0.29665	-0.34221	0.891567	0.156927	0.938368	0.307959
0.0452873	0.00566205	0.00437112	0.559703	0.823601	-0.0917273	0.822214	-0.5381	0.185504	-0.103423	0.179246	0.978353
0.0429233	0.0102972	0.000894445	-0.134199	0.236026	0.962435	0.887286	0.461096	0.0106418	-0.441264	0.855384	-0.271302
0.00734244	0.00421715	0.00193304	-0.595929	0.803037	0	-0.0513819	-0.0381302	0.997951	0.801392	0.594708	0.0639845
0.0208693	0.00959869	0.00323632	-0.656103	0.70212	-0.27669	-0.129611	0.256353	0.957854	0.743458	0.664313	-0.0771909
0.0106478	0.00662585	0.00319372	-0.343985	0.654827	0.672961	0.288258	-0.608446	0.739393	0.893634	0.448326	0.0205374
0.0220004	0.0073677	0.00437701	0.73294	0.62796	-0.26166	-0.640502	0.507367	-0.576486	-0.229252	0.590123	0.774079
0.0090774	0.00448809	0.00322443	0.518606	-0.304295	0.799032	0.821748	0.435525	-0.367489	-0.236174	0.847185	0.475919
0.0132385	0.00672657	0.00397114	0.816955	-0.316199	-0.482289	-0.0186559	0.821361	-0.570103	0.576399	0.474746	0.665116
0.0155196	0.00608944	0.00247302	-0.0189935	0.996951	-0.0756868	0.422371	0.0766147	0.903179	0.906224	-0.0148134	-0.422538
0.0115341	0.0077162	0.00443271	0.361331	-0.162249	0.918213	0.0782493	0.986547	0.143532	0.929148	-0.019987	-0.369166
0.0366085	0.0284743	0.0123647	0.372372	0.865379	-0.335346	0.527002	0.100265	0.843929	0.763942	-0.490984	-0.41872
0.0469517	0.0141343	0.00571497	0.789252	0.0783805	0.609047	-0.611781	0.0148138	0.790889	-0.0529679	0.996813	-0.0596435
0.00697517	0.00386579	0.00225761	0.658744	0.737659	-0.148039	0.706519	-0.538869	0.458749	-0.258627	0.406791	0.876147
0.00906982	0.00393416	0.00216234	0.722601	-0.61187	0.321656	-0.0359234	0.431448	0.901422	0.690331	0.662924	-0.289784
0.0776598	0.042105	0.0101913	0.165971	0.509955	0.844038	-0.352939	0.82993	-0.43203	0.920808	0.22619	-0.317727
0.00909754	0.00353747	0.00210509	0.936322	-0.294872	0.190659	-0.336069	-0.595149	0.729969	0.101777	0.747561	0.656349
0.0354654	0.0138619	0.00886161	0.345791	0.935169	-0.076728	-0.514236	0.257273	0.818152	0.78485	-0.243453	0.56986
0.619285	0.247835	0.0715986	0.289082	0.951139	-0.108473	0.585314	-0.0859482	0.806238	0.757522	-0.29656	-0.581561
0.120003	0.0225837	0.0204648	-0.425652	0.882466	-0.200184	0.810707	0.27363	-0.517572	0.401963	0.382596	0.831893
0.0392958	0.0153295	0.00635448	-0.50359	-0.273474	0.819517	0.661439	0.488188	0.56936	-0.555784	0.828785	-0.0649604
0.0153854	0.00730775	0.00458318	-0.356329	0.912985	-0.198714	-0.749908	-0.152578	0.643706	0.557375	0.378388	0.739023
0.10657	0.0426673	0.0170514	0.613705	0.789516	0.00547897	0.396298	-0.314037	0.862745	0.682872	-0.5273	-0.50561
0.00945143	0.00420028	0.00324381	0.176226	-0.448206	0.876388	-0.981708	-0.0148419	0.189814	0.0720682	0.893807	0.442623
0.0295953	0.0135224	0.00676266	0.883353	0.46864	0.00794814	-0.326679	0.62775	-0.706549	-0.336107	0.621536	0.70762
0.0244493	0.0211956	0.015425	0.0925907	-0.542352	0.835034	-0.498018	0.700975	0.510502	0.862209	0.46313	0.205197
0.0166444	0.00998262	0.00297065	0.706871	-0.567594	0.422102	-0.227584	0.382513	0.895482	0.66973	0.729055	-0.141212
0.0251341	0.00938013	0.00441099	-0.0402589	0.90989	0.412893	-0.664748	-0.332901	0.668796	0.745982	-0.247544	0.618249
0.0101794	0.00910138	0.00366472	0.442331	0.893605	-0.0762417	-0.404728	0.274753	0.872185	0.800336	-0.354938	0.483199
0.112735	0.011937	0.00111641	-0.389648	0.577905	0.717078	0.908712	0.367834	0.197335	-0.149725	0.728508	-0.668474
0.015178	0.0103004	0.00744817	0.0460296	0.804878	-0.591652	0.577893	0.461654	0.67299	0.814814	-0.372889	-0.443884
0.116403	0.0156324	0.00168228	-0.634515	0.0950412	0.767045	0.471349	0.834094	0.286561	0.612552	-0.543373	0.574043
0.00996617	0.00908085	0.00291744	-0.684929	0.10476	0.721039	-0.187878	0.93075	-0.313698	0.70397	0.350329	0.617816
0.0556913	0.0149645	0.00664235	-0.542098	0.771408	-0.333257	-0.807471	-0.368401	0.460729	0.232638	0.518855	0.822599
0.00678339	0.00496846	0.00381149	0.737613	-0.146353	0.659172	-0.521789	0.496058	0.694019	0.428559	0.855867	-0.289534
0.0350601	0.0137475	0.00443564	0.713167	-0.333825	-0.616404	0.0738866	-0.838633	0.539662	0.697089	0.430413	0.57342
0.0464607	0.0238512	0.0117043	0.721338	0.539192	-0.434676	-0.00171457	0.629004	0.7774	-0.692581	0.560023	-0.454649
0.0322773	0.013312	0.0056676	-0.495111	-0.277931	0.823176	0.791811	-0.534338	0.295836	0.357632	0.798272	0.484625
0.0519646	0.0139513	0.00577164	0.413604	-0.129424	0.901211	0.361279	-0.885248	-0.292938	0.835709	0.446749	-0.319384
0.0066591	0.00556669	0.00300657	0.743606	-0.638932	-0.197018	0.0860278	-0.200788	0.97585	0.663061	0.742597	0.0943409
0.00753794	0.0042937	0.00187906	0.0228931	-0.190534	0.981414	0.0325945	0.981291	0.18975	0.999206	-0.0276448	-0.0286751
0.010867	0.00519015	0.00271042	0.870106	0.466208	-0.159891	-0.27762	0.731657	0.622579	0.407237	-0.497321	0.766048
0.0287815	0.00574705	0.00257017	-0.0671992	0.858007	-0.509223	0.951305	-0.0987889	-0.291991	0.300836	0.504048	0.809588
0.00764065	0.00314358	0.00259021	0.103743	0.984272	-0.142987	0.645496	0.0427434	0.762566	0.756685	-0.171408	-0.63091
0.0429488	0.0226748	0.00653828	0.400558	-0.287296	0.870066	-0.264275	0.872993	0.409929	0.877332	0.394137	-0.273759
0.0198209	0.00452892	0.00198145	0.474052	-0.471292	0.743747	0.548576	0.818801	0.169199	-0.688723	0.327792	0.646694
0.0370117	0.0313525	0.0215547	0.172967	0.783443	0.596908	-0.753142	0.495755	-0.432441	0.634713	0.374758	-0.675793
0.0127072	0.00748649	0.00499717	0.85048	-0.284605	-0.442363	-0.0286161	0.814701	-0.579175	0.525229	0.505235	0.684742
0.0880627	0.0134486	0.00944895	0.499815	-0.016024	0.865984	0.846208	-0.204186	-0.49218	0.184708	0.978801	-0.0884955
0.00542082	0.00536185	0.00177637	0.715432	0.698683	0	0.180609	-0.184938	0.966012	-0.674935	0.691115	0.258499
0.0376571	0.0143939	0.00753109	-0.00192038	0.757362	-0.652993	-0.0255199	0.652744	0.757149	0.999672	0.0181183	0.0180743
0.0186888	0.00529533	0.00398599	0.509396	0.68541	-0.520316	-0.126833	0.657841	0.7424	0.851134	-0.312182	0.422034
0.0369378	0.0163002	0.0110154	0.734895	0.441213	-0.515035	0.653813	-0.259185	0.710881	-0.180161	0.859159	0.478944
0.012275	0.00749707	0.00520141	-0.393971	0.634424	0.665051	0.380663	-0.545972	0.746331	0.83659	0.547193	-0.0264049
0.0211147	0.00772574	0.00408003	0.965735	-0.258137	0.0268565	-0.165327	-0.532126	0.830367	0.200057	0.806354	0.55657
0.0110009	0.00457263	0.00318004	0.711571	0.677422	-0.186456	-0.640544	0.516394	-0.568367	-0.288739	0.523867	0.80137
0.019945	0.00968535	0.00775039	0.611591	0.790997	0.0167255	-0.362863	0.261651	0.894354	0.703055	-0.553048	0.447047
0.0186984	0.0111203	0.00337765	-0.136582	0.978745	-0.152982	-0.197998	0.124342	0.972284	0.97064	0.163086	0.176807
0.0072293	0.00572833	0.00407047	0.31873	0.947846	0	0.836165	-0.281175	0.470922	-0.446362	0.150097	0.882175
0.021568	0.0140215	0.0107436	-0.247575	0.3132	0.916849	-0.381351	0.838422	-0.389384	0.890662	0.446043	0.0881331
0.00727281	0.00433727	0.00155575	-0.376448	0.824197	-0.423069	-0.59173	0.137468	0.794329	0.712842	0.549366	0.435952
0.00634148	0.00455137	0.00310762	0.988614	0.0371852	0.145804	-0.149958	0.163519	0.975076	-0.0124167	0.985839	-0.167233
0.00680399	0.00436018	0.00358583	-0.619827	-0.135551	0.772943	0.472274	0.722191	0.505369	-0.626715	0.678282	-0.383616
0.0073338	0.00450523	0.00245909	-0.234625	0.970848	-0.0490382	-0.101958	0.0255906	0.994459	0.966724	0.238325	0.092982
0.0777351	0.0129645	0.00473572	0.473491	-0.162151	0.865744	0.687626	0.682295	-0.248283	0.550433	-0.712868	-0.43456
0.0214581	0.0061017	0.00296946	0.685583	-0.0856739	0.722935	0.0472449	0.996194	0.0732534	0.72646	0.0160663	-0.687021
0.00820269	0.00580791	0.00282576	0.308684	0.846043	-0.434656	0.605323	0.177754	0.775879	0.733688	-0.502608	-0.457259
0.0206459	0.00875502	0.00201376	0.0696824	0.948766	-0.308199	0.136433	0.296983	0.945086	0.988196	-0.107904	-0.108748
0.0174655	0.00412382	0.00273103	0.890133	0.212838	-0.402944	-0.407635	0.767161	-0.495276	0.203709	0.605115	0.769635
0.00574193	0.00321922	0.00291637	-0.149336	0.931814	-0.33079	-0.434032	0.238814	0.868668	0.888434	0.273297	0.368773
0.0523499	0.025772	0.020884	-0.0477465	-0.227867	0.972521	0.223117	0.946598	0.232747	0.973622	-0.228099	-0.0056444
0.00670685	0.00380927	0.003118	0.877006	-0.47503	-0.0721655	0.406703	0.653948	0.637923	-0.25584	-0.588812	0.766712
0.0139407	0.00265232	0.00133429	-0.398139	0.295628	0.868383	0.465181	0.880966	-0.0866335	0.790628	-0.369463	0.488267
0.00744446	0.00545724	0.00302498	0.0411951	0.11276	0.992768	0.146463	0.982197	-0.117637	0.988358	-0.15025	-0.0239465
0.0125511	0.00856537	0.00249945	-0.501219	0.811127	-0.301417	0.327572	0.500263	0.80152	0.800922	0.303001	-0.516443
0.0540939	0.0183896	0.00813166	0.788913	0.592009	-0.164746	-0.614399	0.754921	-0.229364	-0.0114151	0.282168	0.959297
0.00798192	0.00464934	0.00323874	0.861498	0.505356	-0.0493665	-0.452042	0.719046	-0.527854	-0.231258	0.477061	0.847899
0.0148395	0.00956902	0.0039635	0.919613	0.261488	0.29315	-0.233305	-0.236824	0.943124	-0.316041	0.935702	0.15678
0.0130402	0.00847321	0.00496706	0.841003	0.536876	-0.0669244	0.388657	-0.513453	0.765057	-0.376378	0.669425	0.640476
0.310286	0.097498	0.0324172	0.309261	0.931601	0.19099	0.872932	-0.357776	0.331642	-0.377289	-0.0641577	0.92387
0.0168749	0.00611368	0.00405336	0.16869	0.969602	-0.177243	0.255948	0.130562	0.957833	0.951858	-0.206942	-0.226143
0.0258241	0.0164056	0.015822	-0.0169562	0.942199	-0.334624	-0.00602108	0.33457	0.942352	0.999838	0.0179935	0
0.0143005	0.0095744	0.00859215	0.957406	0.250396	0.143789	-0.2887	0.821374	0.491932	0.00507297	-0.512491	0.858678
0.00598424	0.003757	0.00240467	-0.536771	-0.315257	0.782617	0.483379	0.64535	0.591496	-0.691535	0.695799	-0.194017
0.00580476	0.00361539	0.0029177	0.0839506	0.965679	-0.245797	0.984728	-0.118154	-0.127872	0.152525	0.231309	0.96085
0.0463779	0.0148213	0.0116033	0.941842	-0.281869	-0.182983	0.312896	0.536904	0.783473	0.122593	0.795163	-0.593874
0.0347347	0.00765054	0.000704014	0.88844	0.0416001	-0.457104	0.335946	0.619651	0.709347	-0.312754	0.783774	-0.536547
0.0437491	0.0114788	0.00489567	0.858564	0.512542	0.0129917	0.0656153	-0.134973	0.988674	-0.50849	0.847988	0.149514
0.0556531	0.0187669	0.00316648	0.959907	0.0690091	0.271692	0.127959	0.754483	-0.643725	-0.24941	0.652681	0.715403
0.014352	0.00910965	0.00386655	0.541993	0.82769	0.145508	-0.21492	-0.0308705	0.976144	0.812436	-0.560336	0.161156
0.264364	0.160854	0.0441353	0.0770281	-0.701773	0.708224	0.898582	0.356638	0.255657	0.431993	-0.616704	-0.658071
0.0107462	0.00655058	0.00454629	0.608409	0.738576	0.290421	0.282345	-0.543439	0.790541	0.741701	-0.398973	-0.539166
0.0365931	0.0125032	0.0108374	0.119821	0.956638	0.265494	0.53606	-0.287428	0.793741	0.835633	0.0472141	-0.547255
0.00645016	0.00326437	0.00260799	0.852795	0.477887	0.210631	-0.237646	0.71424	-0.65832	-0.465044	0.511356	0.722668
0.0272844	0.0122626	0.00541272	-0.268716	0.962622	-0.0339317	-0.286302	-0.0461868	0.957026	0.919686	0.266883	0.288011
0.0243936	0.0113701	0.00754778	-0.244821	0.825418	0.508673	0.0827066	-0.504947	0.859179	0.966034	0.252416	0.0553544
0.00604719	0.00531297	0.00344807	0.855629	0.440034	-0.272523	-0.18678	0.753546	0.630302	0.482713	-0.488403	0.726946
0.504358	0.0282169	0.0181309	0.563479	-0.493747	0.662349	0.210418	0.861082	0.462884	-0.798884	-0.121455	0.589095
0.0197709	0.0169499	0.00390339	-0.694652	0.689294	0.205747	-0.283874	-0.525484	0.802049	0.660964	0.498739	0.560701
0.0243329	0.0134115	0.00998048	0.878422	0.424767	0.218967	-0.0550474	-0.365213	0.929295	-0.474704	0.828367	0.297429
0.0143441	0.0066303	0.0044018	-0.382335	0.87911	-0.284579	0.441859	0.444426	0.77926	0.81153	0.172194	-0.558362
0.0198687	0.0152504	0.00480982	-0.352742	0.928838	0.113283	0.932298	0.359212	-0.0422736	0.079958	-0.0907021	0.992663
0.0571388	0.0201029	0.00433089	-0.604952	0.727399	-0.323919	-0.41964	0.0544767	0.906054	0.676709	0.684049	0.27229
0.00618292	0.00467137	0.00322698	0.0740411	0.353868	0.93236	-0.383264	0.873222	-0.300986	0.920666	0.335055	-0.200279
0.0107388	0.00578261	0.0029843	0.844175	0.495012	0.205745	-0.436444	0.857509	-0.272388	-0.311264	0.140147	0.939933
0.0849447	0.0359039	0.0251649	0.780363	-0.505651	0.3679	0.587812	0.793871	-0.15571	-0.21333	0.337766	0.916736
0.0088585	0.00662571	0.00447069	0.415694	0.75923	0.500768	-0.272355	-0.421414	0.865005	0.867768	-0.495964	0.0316009
0.0192506	0.0105774	0.00713464	0.125502	0.233077	0.964326	0.0286961	0.970752	-0.238365	0.991678	-0.0575877	-0.115143
0.0167031	0.00880104	0.00534997	-0.300706	0.938156	-0.171581	0.688178	0.337998	0.642003	-0.660293	-0.0749754	0.747256
0.0619571	0.0335596	0.0227882	-0.142926	-0.405771	0.90273	-0.0396916	0.913711	0.404422	0.988937	-0.0219716	0.146699
0.0313414	0.0151491	0.00983496	-0.209889	0.886272	-0.412879	0.863251	0.366255	0.347353	-0.459068	0.283513	0.841948
0.0433209	0.019426	0.0109591	0.77118	-0.585059	-0.250975	0.055867	-0.330516	0.942146	0.634162	0.740585	0.222202
0.00778855	0.00694444	0.00343479	-0.464554	0.682404	0.564371	0.587531	-0.239329	0.773	0.662568	0.690686	-0.289752
0.546796	0.0762797	0.0473739	-0.126903	-0.380432	0.91606	0.916676	0.307842	0.254832	0.378948	-0.872069	-0.309667
0.0237607	0.0121338	0.00524457	-0.0456515	0.831277	-0.553981	0.769755	0.382731	0.510876	0.636705	-0.403107	-0.657352
0.0541022	0.0123513	0.00331723	0.52038	-0.484532	0.70316	0.700212	0.71344	-0.0265825	-0.488782	0.506194	0.710535
0.00573416	0.00440061	0.00351077	0.683416	0.482766	-0.547613	-0.439708	0.871004	0.219109	0.582752	0.0910474	0.807534
0.0360721	0.00538202	0.00111508	-0.348471	0.934906	0.0672281	0.561686	0.150863	0.81348	0.750384	0.321235	-0.577695
0.00897324	0.00423655	0.00264332	0.795432	0.0800804	-0.600729	0.352479	0.745207	0.566061	-0.492998	0.662008	-0.564534
0.00595987	0.00468463	0.00235009	0.711707	-0.702477	0	-0.431314	-0.43698	0.789314	0.554475	0.56176	0.61399
0.0613589	0.0116394	0.00720572	-0.0213085	0.961084	-0.275435	0.309386	0.268313	0.912298	0.950698	-0.065776	-0.303063
0.0273803	0.0197002	0.00875766	0.799197	-0.600493	-0.026312	0.422301	0.592114	-0.686341	0.427723	0.53741	0.726804
0.0103262	0.00461701	0.00256936	-0.38556	0.538514	0.74923	-0.291756	0.699195	-0.652691	0.875341	0.470244	0.112466
0.0735876	0.0151351	0.00650088	-0.38062	0.446916	0.809564	-0.446357	0.677929	-0.584104	0.809872	0.583677	0.0585491
0.0101429	0.00417153	0.00288892	0.27966	0.937633	-0.206483	-0.202155	0.267749	0.942042	0.938575	-0.22171	0.264426
0.00961691	0.00497749	0.00188697	-0.582465	0.629383	-0.514404	0.668504	0.730918	0.137337	-0.462425	0.263888	0.846479
0.0353255	0.0153376	0.00413312	-0.00904456	-0.702816	0.711314	0.368631	0.6589	0.655716	0.929532	-0.268143	-0.25312
0.004961	0.00381814	0.00308028	-0.566688	-0.162133	0.807823	0.799127	-0.346922	0.490959	0.200651	0.923774	0.326162
0.00910664	0.00586234	0.00520719	0.261018	0.96127	0.0884857	0.832463	-0.177734	-0.524801	0.488749	-0.210644	0.846613
0.0151041	0.00664153	0.00236543	0.235746	0.849657	-0.471705	0.126115	0.454534	0.881756	0.963597	-0.26736	0
0.034403	0.0221499	0.0178059	0.318197	-0.515801	0.795424	0.594095	0.76234	0.256689	0.738784	-0.39088	-0.54901
0.0119481	0.00719506	0.00287708	0.416722	0.160147	0.894816	0.338384	0.886289	-0.316209	0.843705	-0.434563	-0.315145
0.0456232	0.0189163	0.00754497	0.128372	-0.632459	0.763882	-0.973534	0.0664904	0.218655	0.189081	0.771735	0.607185
0.0121463	0.00795554	0.00341579	0.0377561	-0.698139	0.714966	0.820206	0.430351	0.376909	0.570821	-0.572189	-0.588866
0.0106177	0.00299776	0.00183691	0.0580472	0.987695	-0.14522	0.908259	0.00812802	0.41833	-0.414363	0.15618	0.896611
0.0142447	0.00862314	0.00617881	-0.552561	0.631775	0.543634	-0.253081	-0.748635	0.612777	0.79412	0.201013	0.573556
0.00957255	0.00529642	0.00218965	0.615882	-0.591355	0.520565	0.780837	0.546069	-0.303484	-0.104798	0.593387	0.798066
0.029501	0.00846316	0.00648278	0.709045	0.62633	-0.323984	0.636545	-0.370803	0.676251	-0.303422	0.685723	0.661603
0.0100315	0.00274004	0.00205902	0.170763	-0.656317	0.734907	0.641828	0.640007	0.42243	0.747594	-0.399549	-0.530532
0.225953	0.0402993	0.003344	-0.476562	0.457317	0.750833	0.74831	0.659275	0.0734089	0.461434	-0.596839	0.6564
0.056758	0.0313487	0.0186102	-0.203532	0.972782	-0.110769	0.526342	0.204113	0.82541	0.825554	0.109695	-0.55356
0.114051	0.077692	0.0310145	-0.136393	-0.302115	0.943464	-0.170096	0.945362	0.278132	0.975943	0.122544	0.18033
0.00866554	0.00495476	0.00326004	0.831654	-0.249347	0.496162	0.532502	0.611475	-0.585269	-0.157456	0.750949	0.641314
0.00728732	0.00559754	0.00274202	-0.266889	0.864473	-0.425978	0.951308	0.165584	-0.25999	0.154219	0.474625	0.866572
0.0159148	0.00434059	0.00132977	-0.121116	-0.455254	0.882085	-0.695694	0.672793	0.251713	0.708054	0.583175	0.398203
0.0358084	0.0183775	0.00535091	-0.281197	0.107918	0.953563	0.627829	0.772189	0.0977497	0.725782	-0.626161	0.284891
0.0303405	0.0170178	0.00122324	0.766894	-0.0215225	-0.641413	0.300977	0.894775	0.329834	0.566822	-0.445998	0.692675
0.0474276	0.00750417	0.00391815	0.00551065	0.955738	0.294168	-0.00803107	-0.294121	0.955734	0.999953	-0.00762921	0.0060548
0.128956	0.0140565	0.0120523	0.663999	0.62503	0.410417	-0.387291	-0.182036	0.903808	-0.639618	0.759079	-0.121197
0.0811144	0.045274	0.00877475	0.604658	0.772755	-0.192973	0.249336	0.0464582	0.967302	0.756452	-0.633002	-0.164584
0.1025	0.0229934	0.00908087	-0.0784683	0.824065	-0.561034	0.268249	0.559467	0.784245	0.960149	-0.0889585	-0.264955
0.00482214	0.00452482	0.00240541	-0.316744	0.371194	0.872862	0.304221	0.911384	-0.277181	0.8984	-0.177747	0.4016
0.0232722	0.00911856	0.00422676	0.997965	0.0318793	-0.0552181	0.0637206	-0.468272	0.881284	-0.00223758	0.883009	0.469351
0.022568	0.0105285	0.00364447	0.853175	-0.494541	-0.165897	-0.0628071	-0.413119	0.908509	0.51783	0.764697	0.383524
0.0270938	0.00941325	0.00929675	0.431122	-0.14011	0.891349	0.491725	-0.7918	-0.362297	0.756532	0.594492	-0.272467
0.0269801	0.0206185	0.0125539	0.89134	-0.318572	-0.322528	0.353461	0.0428874	0.934466	0.283863	0.946928	-0.15083
0.00703708	0.00399735	0.00234141	0.904312	0.308196	0.295355	-0.169596	-0.375556	0.91115	-0.391735	0.874055	0.287351
0.0110143	0.00586964	0.00481028	-0.158818	0.887563	-0.432445	0.987308	0.143082	-0.0689288	-0.000696319	0.437903	0.899022
0.131525	0.0422712	0.0278854	0.852235	0.175479	0.492851	-0.25013	-0.690743	0.678461	-0.459489	0.701485	0.544783
0.0172415	0.0122967	0.00793017	0.600841	0.406814	0.688107	-0.670959	-0.211255	0.710764	-0.434515	0.888748	-0.146025
0.0536947	0.0251039	0.00128411	0.953157	0.191505	-0.234132	0.0324354	0.704875	0.70859	-0.300732	0.682992	-0.665645
0.0133815	0.00679101	0.00174685	-0.0937077	0.348387	0.932655	-0.104842	0.928115	-0.357225	0.990064	0.131256	0.0504459
0.138761	0.0883487	0.0207595	0.530014	-0.579086	0.619471	0.839564	0.461066	-0.287316	-0.119236	0.672367	0.730551
0.00692754	0.00428305	0.00219623	0.272376	0.930256	0.245834	-0.203068	-0.194163	0.959721	0.940518	-0.311326	0.13602
0.0087937	0.00568249	0.00406223	0.720325	-0.484653	0.49623	-0.171289	0.568961	0.804328	0.672155	0.664376	-0.326821
0.0268857	0.00319577	0.00212151	-0.0159607	0.802333	-0.596663	0.389271	0.554644	0.735417	0.920985	-0.220526	-0.321178
0.00933998	0.00650836	0.00347538	-0.0548508	-0.304678	0.950875	0.495758	0.818326	0.290805	0.866727	-0.487354	-0.106161
0.0698606	0.0202047	0.0108835	0.925943	0.377664	0	-0.145485	0.356695	0.922823	-0.348518	0.854481	-0.385224
0.00946186	0.00532555	0.00150395	0.642888	0.695003	0.321971	0.633512	-0.718734	0.286501	-0.430531	-0.0197843	0.902359
0.0111966	0.00349497	0.00166961	0.701211	0.697315	-0.148509	-0.617818	0.490356	-0.614696	-0.355815	0.522783	0.774657
0.00455836	0.0039714	0.00281024	-0.26923	0.956903	0.10887	0.950806	0.282084	-0.12805	0.153242	-0.069039	0.985774
